date,open,high,low,adj_close,volume,prev_day_diff,50_day_moving_avg,10_day_volatility,close
2014-12-03,0.04284524938510113,0.04281624268690568,0.043556277382155374,0.04225329421165416,0.0116838795901826,0.006516805318921818,0.03937313979149638,0.036151098991427655,217.830002
2014-12-04,0.04305058929037192,0.04276769819406338,0.04315372397559516,0.04210005259027786,0.010890220388107573,-0.005596075509398291,0.03947730526451615,0.027298449851241167,217.039993
2014-12-05,0.043040719482416785,0.04348615610559547,0.04356030372132779,0.04285073336772521,0.015490752663663586,0.027413350735395622,0.03960471386419416,0.038685526231892996,220.91000400000001
2014-12-08,0.043753490879308334,0.04368810274924318,0.0433751295568635,0.04209229781887645,0.012375315692719267,-0.027696539375209675,0.03969023012895874,0.017245659754150613,217.0
2014-12-09,0.042770219850573096,0.04258322970379657,0.04200242103155623,0.04072089818271995,0.010621442842067126,-0.05008075383545888,0.03971461624672437,0.017700829834262265,209.92999300000002
2014-12-10,0.04130913879813875,0.04178709885611508,0.042066830985542786,0.04159572265196922,0.015580559438284219,0.03194682843616348,0.03977042581857541,0.002980628248188087,214.440002
2014-12-11,0.042379282420151425,0.04227448750603145,0.04215740489818873,0.041634518092753627,0.01172328187063765,0.0014167313951659456,0.03982352338245542,0.007259666490381836,214.63999900000002
2014-12-12,0.04252933852755432,0.04211137567994568,0.04217753377617696,0.041108847994018864,0.009301434307931867,-0.019196413736245893,0.039854248462842926,0.016893144408249232,211.92999300000002
2014-12-15,0.04166058811178037,0.04198322054897767,0.042231879291169394,0.04102156020078939,0.009439610113616815,-0.0031875744825314084,0.039879875672354334,0.01664772465966816,211.479996
2014-12-16,0.04150263268300697,0.041328838649505824,0.04035597900766186,0.039124496661241626,0.01068185324431999,-0.06927694133023286,0.03984121274716602,0.05349938129962108,201.699997
2014-12-17,0.03948870911069229,0.03972687038571003,0.039651510546181476,0.039186571604814334,0.016889426490180964,0.0022668519711198775,0.03980702605917141,0.04501704773511036,202.020004
2014-12-18,0.04079183769600641,0.04128417868698077,0.04127782671123817,0.04093427220771014,0.012502724969894883,0.06382250757846958,0.0398290269073826,0.002132841736348087,211.02999900000003
2014-12-19,0.0421344514364474,0.041631755896485816,0.04164414870099434,0.04036205229648913,0.00979375926730987,-0.0208963191750019,0.03983253360963801,0.009570938060984436,208.080002
2014-12-22,0.04119462114683065,0.04112689491852767,0.0415656509879918,0.04094397271666701,0.006439594613478018,0.021250562233217363,0.039852772404245514,0.006456546050981917,211.080002
2014-12-23,0.0421344514364474,0.04193855747960507,0.04238887491845118,0.04109333545346918,0.01181035683951711,0.005454426453651286,0.039876078030504025,0.009035634766720556,211.850006
2014-12-24,0.04179879800133716,0.041476415849526126,0.042453281853287186,0.041110790533977676,0.008925655680546927,0.0006374243999175206,0.03989856898634008,0.010552649235476188,211.940002
2014-12-26,0.04205547520288729,0.04169389420656975,0.04245529361393648,0.04144054448612781,0.008182636657838681,0.012041950477822652,0.0399286641261363,0.01858421680565105,213.63999900000002
2014-12-29,0.0425629064970645,0.041903606804004415,0.042896089996673326,0.04144830245512587,0.005747965677594916,0.0002833054096060067,0.03995737735230259,0.017981822459391436,213.67999300000002
2014-12-30,0.04213642784633839,0.04214827007703974,0.04253177976756643,0.04198949108990401,0.005953783136024069,0.019763119430913863,0.03999835137821591,0.028204303176686627,216.47000099999997
2014-12-31,0.04284524938510113,0.04233079775848272,0.043288581983389966,0.04204962349351791,0.006370174608761128,0.002195914322510424,0.0400387644899952,0.022858832573401884,216.77999900000003
2015-01-01,0.042651755500232924,0.04228419407446426,0.0431839172925775,0.042016646679369385,0.0037638712372258,-0.0012042468643774428,0.04007641001662729,0.015590210802131485,216.61000099999998
2015-01-02,0.04288078784119594,0.042792942301231235,0.04366094207296784,0.04252873738457314,0.010330157359312146,0.018700521622283424,0.04012432960729544,0.023702123056130477,219.25
2015-01-05,0.04324803283592538,0.043049255670014795,0.043956819028066314,0.042517097533254104,0.006613980236438136,-0.0004250639370329645,0.040169752576273234,0.01847709362533006,219.190002
2015-01-06,0.04300320481387454,0.04233079775848272,0.04246938439210301,0.04110302656948592,0.007546747272039218,-0.05163902481469188,0.0401813051131451,0.014416806967223255,211.899994
2015-01-07,0.04185803165733383,0.04167059382089531,0.0420648192248935,0.04138235462247273,0.007454358673169084,0.010200498156887595,0.0401984871630624,0.008656225995152804,213.33999599999999
2015-01-08,0.042643856178862426,0.0420958410538802,0.04307321450194333,0.04180521499448822,0.007204328813587675,0.015442009491142562,0.040224020029822775,0.0005265181085461977,215.520004
2015-01-09,0.04282155714685244,0.04221428981059337,0.04234861716247472,0.041139885465805215,0.00744845583017541,-0.02429649495811376,0.040234456474149395,0.015139555139798358,212.08999599999999
2015-01-12,0.04185803165733383,0.04237934225132501,0.04246938439210301,0.04189832421225063,0.007592598756636177,0.027696656145001625,0.040260095748457056,0.001271705052177293,216.0
2015-01-13,0.04284524938510113,0.04275022295335205,0.04327449120522344,0.04196039615807647,0.008046614157855599,0.0022667424994399247,0.040285942102136485,0.0027664784280484957,216.32000699999998
2015-01-14,0.042651755500232924,0.04221428981059337,0.04299270502829151,0.041706287150089914,0.005710031073165515,-0.009279549404004162,0.040305725005672435,0.002289039672051732,215.00999500000003
2015-01-15,0.04430633043753548,0.04357353561017768,0.0439527926888939,0.04260438532648357,0.014048102121195151,0.03279673736686949,0.04041948535403423,0.01701803104101037,219.63999900000002
2015-01-16,0.04327962459298812,0.042639539956247835,0.04341739907348924,0.04193129822850209,0.006084192043033131,-0.024579785771495773,0.04051792677347398,0.0029092296509189547,216.169998
2015-01-19,0.04284524938510113,0.04258322970379657,0.04356030372132779,0.0420864763943435,0.005522489930793,0.005666794214647839,0.040611914305260635,0.00746937544741139,216.97000099999997
2015-01-20,0.04293212494003175,0.042676434353341904,0.04363678987495774,0.04216212753385056,0.00890176577151627,0.0027626273152903933,0.04069004533244954,0.006773323022331095,217.36000099999998
2015-01-21,0.04298345927465793,0.044222092170508445,0.04381793770024963,0.04375658951311692,0.029177560084383866,0.05822654154075125,0.040779003426466724,0.037989432432311676,225.580002
2015-01-22,0.04509610461974932,0.04435024749565443,0.04450228030289233,0.043421017134180694,0.010365094476500837,-0.012254427710499158,0.040856136240103286,0.026553373239612807,223.850006
2015-01-23,0.04490853384380418,0.04444733648133902,0.044220491106809846,0.04327553627969952,0.008782266946729999,-0.005312667926224328,0.040944863916290375,0.018294199942131606,223.100006
2015-01-27,0.044405052210312206,0.043670624595862274,0.04418023636998393,0.04324643815027534,0.0050857438270432735,-0.0010626051067424349,0.04102161283206582,0.014523773843873709,222.94999700000002
2015-01-28,0.04401016511920528,0.04424345194153703,0.044361384195275806,0.04336282407292898,0.006190753892866298,0.004250179589273843,0.04106787717224465,0.01397499165660918,223.55000299999998
2015-01-29,0.04400029531125016,0.04368033407696466,0.04350595820633535,0.042121389752957136,0.008966954155575264,-0.04533468213222257,0.041090721369492336,0.015536727363806258,217.149994
2015-01-30,0.04357578991131831,0.04285507769864561,0.037356957336448456,0.03746602339378725,0.05693205506651896,-0.17000460733741882,0.04103366833249299,0.11080480294854918,193.149994
2015-02-02,0.0379091607462646,0.03729187998398623,0.03698459422772003,0.03643796609655244,0.020587421571078818,-0.0375425828286339,0.04096743932570022,0.12181694360091076,187.850006
2015-02-03,0.03751427365515768,0.03726275154067911,0.037115422877191884,0.035894837919562335,0.01646468104835776,-0.019833947607843364,0.04088036274654799,0.12006788713890554,185.050003
2015-02-04,0.03688245490171724,0.036505458617407116,0.03664242443597396,0.035865739989987946,0.00991975229068555,-0.001062597808630438,0.040791481392546326,0.10625358025277784,184.899994
2015-02-05,0.036685011356163776,0.03607826766292882,0.03528380668883322,0.03444003537024421,0.013262964010439847,-0.05206386251025293,0.040696418709408266,0.11761825004254114,177.550003
2015-02-06,0.0346612150142408,0.03450542492977057,0.03408621090814669,0.03412967304306768,0.02100611204582394,-0.011333807372655583,0.040595136327126066,0.10338456661685537,175.949997
2015-02-09,0.034552620471855755,0.03461222339655754,0.034720231315818806,0.03364474072522635,0.010971206108425136,-0.017708751990582486,0.04048149108878754,0.09238569338782253,173.449997
2015-02-10,0.03380233440642196,0.03518504782956273,0.03441831626089865,0.034216963834044004,0.014656904849598596,0.02089643594479385,0.040323923465228236,0.058452180305176106,176.399994
2015-02-11,0.03512520556929952,0.03550544322992363,0.03566623121740521,0.035099543274544474,0.010379177738568866,0.032230024374089526,0.04018731891961875,0.019141995648305165,180.949997
2015-02-12,0.03600383171633497,0.035408354244239035,0.035837317622853526,0.035070448342716935,0.008410231428858652,-0.001062488336950485,0.04004867957689682,0.0035919089178345527,180.800003
2015-02-13,0.03607293518028677,0.03598117867724422,0.036270061327245535,0.035487490287946316,0.013934812530164112,0.015229532258466058,0.039914762514098756,0.010552594069474822,182.949997
2015-02-16,0.036122296066675136,0.03584525467981971,0.036229806590419626,0.03544869804475855,0.008168159158706828,-0.001416614625373996,0.03978311066624322,0.011935876956583484,182.75
2015-02-18,0.036132168836283445,0.035748165694135116,0.036229806590419626,0.035535982840241176,0.0062382530312789135,0.003187465010851455,0.039638328166609116,0.014769175203787658,183.199997
2015-02-19,0.0363197396122286,0.035806416755410214,0.03532406142565914,0.034634005779273384,0.00788672317476924,-0.032938386422616504,0.039490704704132566,0.0031457308959457085,178.550003
2015-02-20,0.0353423946540696,0.03629186168383318,0.035525338128939245,0.035555380460708476,0.010810458088243506,0.033646748471143476,0.03938846247830578,0.015483115204811175,183.300003
2015-02-23,0.03626050595623192,0.03612681215577111,0.03633044494205968,0.03537111056063617,0.00557700820301588,-0.0067291657818063745,0.03926525737231272,0.008388638708355793,182.350006
2015-02-24,0.035924852521121674,0.03533068130808962,0.03533412586465325,0.03428485420665594,0.011993141426010875,-0.03966789521568673,0.039119783816971884,0.01807109484110345,176.75
2015-02-25,0.035204184764512814,0.03493261588424887,0.03547501895311922,0.03436244468852518,0.005272040123034909,0.0028334481941078974,0.03898625065203494,0.0166209231773374,177.149994
2015-02-26,0.03507584468291115,0.034583097865919996,0.03422710399661265,0.03323739928895383,0.012915662583138001,-0.04108439307126877,0.03883217707258415,0.03821695541061597,171.350006
2015-02-27,0.03448351404625077,0.03534039078919199,0.03487118884327889,0.0351092405859047,0.01611084685579722,0.06835587580755749,0.038752702303989535,0.004751980969079109,181.0
2015-03-02,0.03687258213210893,0.03634040617667547,0.03608891350195366,0.03538080467439976,0.013695941293563123,0.009916973803921682,0.03867737386963532,0.01124421022861186,182.399994
2015-03-03,0.03615191437550007,0.0366996365887763,0.036561911943171585,0.03631187986479172,0.009857402842004639,0.03400099152935894,0.03858588177283775,0.03067624572627037,187.199997
2015-03-04,0.03909382201958537,0.0385831623285235,0.03604865876512775,0.034992854663251055,0.02161680025583698,-0.04816814492255446,0.03847960812501029,0.0015839308284137017,180.399994
2015-03-05,0.03573728174517652,0.035913215222197176,0.03596814627232537,0.03570086151503945,0.010506764850941751,0.025854984880706665,0.03837583010995546,0.015416189650819544,184.050003
2015-03-09,0.035914979751513365,0.03551514979835643,0.03586750792068532,0.03492497068583239,0.007871877149686422,-0.028333971073239192,0.03825373832753801,0.000981573259488335,180.050003
2015-03-10,0.035549710969231374,0.03549573374882126,0.03542469977729919,0.03488617524504798,0.00930708861016791,-0.0014167313951659456,0.03813053302376141,0.000758486547127303,179.850006
2015-03-11,0.03563855997239979,0.03515592229892518,0.03533412586465325,0.034313949138483485,0.011564877846911585,-0.020896545416473802,0.037989474788282365,0.01398839699494134,176.899994
2015-03-12,0.03524367288129287,0.035291846296349696,0.03576686956904526,0.03488617524504798,0.007044420689759411,0.020896545416473802,0.037859589147484975,0.0020301594191371322,179.850006
2015-03-13,0.03593472529072998,0.03534039078919199,0.03557565730475927,0.03472129677009949,0.00844868668332343,-0.006021029974751302,0.03771572831917124,0.009236301096692717,179.0
2015-03-16,0.03544111642684633,0.03572874673193037,0.03564610535856753,0.035429300424291245,0.005369007442586525,0.025854868110914715,0.03758469078700693,0.006313744259276871,182.649994
2015-03-17,0.03623089060906018,0.03572874673193037,0.03594802041348769,0.03538080467439976,0.01789326975468555,-0.0017709671552694091,0.037453346096997006,0.005198191171135417,182.399994
2015-03-18,0.03603344706350672,0.03597146919614185,0.03646127359153153,0.03535170974257222,0.012160345078112627,-0.001062488336950485,0.03731128945018208,0.006737607633612797,182.25
2015-03-19,0.036418461385005325,0.03582583571761496,0.03516303945920494,0.0342363616543611,0.008539993272860785,-0.04073026678284526,0.037147387017455354,0.017178697422824737,176.5
2015-03-20,0.03473031847819259,0.03415590399877212,0.03450889017354458,0.033489559561638085,0.00994509702018543,-0.02727170897776061,0.03699669217430626,0.02927078610661221,172.649994
2015-03-23,0.03429594327030562,0.03375784148760095,0.034015762854338424,0.032907642139207056,0.008193047515953476,-0.021250452761537406,0.036828950169617646,0.03801621092880853,169.649994
2015-03-24,0.033328471081754935,0.03295200115881708,0.033240846339049786,0.032568184880202994,0.010329197477765444,-0.012396295709606068,0.036646119653837086,0.04049268628483793,167.899994
2015-03-25,0.03317051565298153,0.03277724214965264,0.03296912460111197,0.03217054055544091,0.00781152459743749,-0.014521170209939083,0.036468587363663846,0.044709235238983305,165.850006
2015-03-26,0.03243997512676435,0.03250539124213404,0.032184143646829214,0.031229768253538518,0.010866566164278113,-0.034355110519670454,0.036257422377205945,0.05793905374346173,161.0
2015-03-27,0.03218329792521422,0.03167042829538219,0.031278398482068724,0.031220070942178286,0.012362719390011533,-0.00035412628842351073,0.036044836711543266,0.05010821226642718,160.949997
2015-03-30,0.03211419149960923,0.03198111130197115,0.031731271064448965,0.0317825967396357,0.0082677618673264,0.020542309656370338,0.03584841490610749,0.02877981788878021,163.850006
2015-03-31,0.032538696899541086,0.03260248022781863,0.03264708066820357,0.03171470336927691,0.006655852926320303,-0.0024793292037963836,0.03563287316757909,0.021908400521685172,163.5
2015-04-01,0.032133937038825854,0.03308792515624159,0.03261689037037178,0.03276216128472587,0.0063203186183365175,0.03825105434884083,0.03545138639320424,0.008143154599439793,168.899994
2015-04-06,0.033565402744088445,0.03320443310413094,0.033462251920318126,0.032684570802856645,0.007049230810456616,-0.0028334481941078974,0.03526529225114526,0.009927935644496878,168.5
2015-04-07,0.03346668097131172,0.033418030037704875,0.033623273886772324,0.03298522982317924,0.008957693869760868,0.010979462140872167,0.03508365199673938,0.018004141704111135,170.050003
2015-04-08,0.03374310075042529,0.03339861107550012,0.03363333832576644,0.03275246397336565,0.00827312906213553,-0.00850014023518778,0.0348658448454849,0.013006759375118077,168.850006
2015-04-09,0.033565402744088445,0.033728713044293826,0.033593080569789976,0.03331498677307622,0.014171423331426326,0.020542200184690385,0.03466581408370088,0.024228659553343797,171.75
2015-04-10,0.033920801718415314,0.034029689482449985,0.034398187382910415,0.03379022157970753,0.006440770896891277,0.01735461840404698,0.03447806904239058,0.03143476905073192,174.199997
2015-04-13,0.034552620471855755,0.034544259941510495,0.0350422752487272,0.034052085359095506,0.007737815122058771,0.009562738043818218,0.034296083260131324,0.030966239603955913,175.550003
2015-04-15,0.034552620471855755,0.03513650333672043,0.03514291360036726,0.03462430846791315,0.011606696971975299,0.02089643594479385,0.03412311996763446,0.03629834624340952,178.5
2015-04-16,0.03507584468291115,0.034651058408297464,0.034750421613650606,0.03436244468852518,0.007797188509426357,-0.009562738043818218,0.033969545396068064,0.024340214402441267,177.149994
2015-04-17,0.03487840113735769,0.03466076788939984,0.034881253282273005,0.034449735679351286,0.010625610184942878,0.003187691252323358,0.03390984324626505,0.020056753685804604,177.600006
2015-04-20,0.03504622933573941,0.03551514979835643,0.03564610535856753,0.03481828207453898,0.01033979259885572,0.013458572401308645,0.03387778451143264,0.023804750207340068,179.5
2015-04-21,0.03495738033257099,0.03512679385561806,0.035132849161373145,0.03494436510870306,0.008290306228117484,0.004604298579585357,0.03385897173618563,0.021506819614734697,180.149994
2015-04-22,0.03567804808917985,0.0352433018035074,0.03564610535856753,0.03488617524504798,0.009238883455533566,-0.00212497667390097,0.033839582817471604,0.015795506479051685,179.850006
2015-04-23,0.03573728174517652,0.03531126525855444,0.03567629565639933,0.03480858476317875,0.00617380384171459,-0.0028334481941078974,0.03384687766796716,0.009280967169132796,179.449997
2015-04-24,0.03535226742367791,0.03491319983471369,0.034750421613650606,0.03378052127060045,0.008071993168839291,-0.0375428090701058,0.033839966913116276,0.01543856406154061,174.149994
2015-04-27,0.03421696703674551,0.03376754805603375,0.03387486976587246,0.03314041098676749,0.008110255589957632,-0.02337553890711833,0.03382998457980931,0.02866832740001767,170.850006
2015-04-28,0.033565402744088445,0.033922891015663016,0.03392518894169249,0.03364474072522635,0.007847359460983479,0.018417106740997464,0.033818658307313086,0.016130152637676965,173.449997
2015-04-29,0.034197221497528886,0.03394230997786776,0.03437806152407273,0.03333438439354352,0.005597911337769521,-0.011333588429295677,0.03378372023963047,0.020302086088216844,171.850006
2015-04-30,0.03376284628964191,0.03329181260871316,0.033693718921430034,0.032781559105042976,0.01680270076391783,-0.020188066598154877,0.03373841574299623,0.029382258206707628,169.0
2015-05-04,0.033565402744088445,0.0333597760637602,0.034015762854338424,0.03311131305719311,0.006445587445366696,0.012041950477822652,0.03369138360709514,0.018718104690968556,170.699997
2015-05-05,0.0336838700560818,0.033524825591822266,0.034035891732326656,0.032975529514072156,0.005429743518935591,-0.004958541637800818,0.03364243158632134,0.017602643546162713,170.0
2015-05-06,0.03344693543209509,0.032971420121021826,0.032325039754445735,0.03145283659214208,0.011266500382193243,-0.055605680050999806,0.033561612878537476,0.04459771716722008,162.149994
2015-05-07,0.0318673870676674,0.03135974237612366,0.03042297249312826,0.02976526839286016,0.00976413792270459,-0.061626593255959164,0.03346524502178501,0.07163735572304836,153.449997
2015-05-08,0.030613622330394837,0.03033059854533306,0.028722184954241448,0.028145587368593544,0.021964579481319437,-0.05914749029363468,0.0333185812050695,0.09356808928095357,145.100006
2015-05-11,0.028846503190021994,0.03320443310413094,0.02894359053550979,0.03291733945056729,0.08875727699006315,0.17425477962858069,0.03327001327994037,0.018182635898700575,169.699997
2015-05-12,0.032913838451431386,0.03236946724470952,0.031600442414977115,0.030725435317483018,0.03186869298760904,-0.08004392623842853,0.033199561001108144,0.02668278348448603,158.399994
2015-05-13,0.0313342900870037,0.03188402231628655,0.03142935600952881,0.0315110296533938,0.021448146068451482,0.02868832360313461,0.03314312227980001,0.0037034683640988007,162.449997
2015-05-14,0.03196610884044414,0.032107328730962864,0.03190235746989728,0.03191837428726296,0.012415073643568855,0.014875405970042544,0.033117014456273894,0.008923987974287477,164.550003
2015-05-15,0.03249920878276103,0.03239859568801664,0.03210363417317739,0.031064889778590024,0.01123196392984659,-0.03116753603713904,0.03303696374199582,0.006759936072666057,160.149994
2015-05-18,0.03182789895088735,0.031651009333177445,0.03187216717206549,0.031423741660314544,0.009994158108704177,0.013104548286453091,0.032958640666984576,0.0053767129487255405,162.0
2015-05-19,0.032064830613220865,0.031748098318862036,0.03210363417317739,0.03116187788092657,0.011082344536347046,-0.009562738043818218,0.0328567055990034,0.0035249925581764823,160.649994
2015-05-20,0.03185751725971228,0.0315830458781304,0.03202312469952557,0.030987299096870993,0.01289925675054179,-0.006375265734854766,0.03277742268044758,0.000580019935538546,159.75
2015-05-21,0.03159096728855383,0.031252943909336695,0.031077121778788613,0.030366586433505354,0.020932453992670935,-0.022667176858591355,0.0326718402861104,0.015081520506360363,156.550003
2015-05-22,0.031038124768673504,0.031398577387863585,0.031016741183125023,0.030143514897305143,0.023197519474353452,-0.008146123418444222,0.03257719987084123,0.024808716266216592,155.399994
2015-05-25,0.03054451590478985,0.031136438874116927,0.030936228690322646,0.030609052592426016,0.015154091351899521,0.01700049941373547,0.032492541788879024,0.008790123074803874,157.800003
2015-05-26,0.031156592080666855,0.031058765937967508,0.03152999436116886,0.03092910623546907,0.009478832416281857,0.01168771471771919,0.032425544986364,0.0018964002544894808,159.449997
2015-05-27,0.03119608019744691,0.031544210866390476,0.03170108076661717,0.031258863185366054,0.011050482039737635,0.012042059949502604,0.032353748768342516,0.006269096575503914,161.149994
2015-05-28,0.031985854379660755,0.03161217432143752,0.03206337943635148,0.03105519246722979,0.014471204194388174,-0.0074376446001252995,0.03228118475459878,0.0035696218532823183,160.100006
2015-05-29,0.0317982836037156,0.03172867935665729,0.032244527261643355,0.03154012758296819,0.006561328162490207,0.017708854164150443,0.03220420542099325,0.013631445383096703,162.600006
2015-06-01,0.03217342515560591,0.03213645426160041,0.03276784789783186,0.03204445732142704,0.0057351594007988395,0.018417106740997464,0.03213816846202281,0.02380475940167363,165.199997
2015-06-02,0.03257818501632114,0.03211703529939566,0.03182184799624546,0.031113382330884867,0.014836612672920342,-0.034000984231246936,0.03205427817578286,0.0024986934630799196,160.399994
2015-06-03,0.03166994352211394,0.03147625032401301,0.031721209644605404,0.03127826380358021,0.009431331135276503,0.006021139446431255,0.03199572791734676,0.005622169474640858,161.25
2015-06-04,0.03188713260688403,0.03187431283518418,0.031972805523705544,0.03136555179665947,0.008878152256948836,0.003187581780643405,0.03195368704699093,0.005332134222454292,161.699997
2015-06-05,0.03173904994771893,0.03184518730454663,0.03187216717206549,0.03108428739905733,0.007026602888548742,-0.010271209564025144,0.031917596890157864,0.003301892054315109,160.25
2015-06-08,0.03170943460054718,0.031184983366959226,0.030845654777676708,0.030221105579024167,0.008452976153985258,-0.031521662325562555,0.03187114069994023,0.02226536132786337,155.800003
2015-06-09,0.03043592136240481,0.030583030490646916,0.03053367528376243,0.029707075331608445,0.008063457079370399,-0.018771349799212928,0.03182238072698877,0.03127860329519574,153.149994
2015-06-10,0.03037669066806132,0.03033059854533306,0.030543739722756546,0.029668280090673828,0.005407908356340842,-0.0014167240970539487,0.03179147388352328,0.02851218003314861,152.949997
2015-06-11,0.030603749560786524,0.030194674547908543,0.02962793011900194,0.028805098270640657,0.012351367933684678,-0.031521662325562555,0.03174367375411641,0.04319212882689206,148.5
2015-06-12,0.029221644741912297,0.02891309877180408,0.029185121975615808,0.028504436252571215,0.010989287448542601,-0.01097957161255212,0.03167878848872935,0.04312525384173502,146.949997
2015-06-15,0.028826757650805373,0.02840823779384594,0.02868193021741554,0.02773824273472439,0.008653702812068505,-0.027979844784815685,0.03160008151585698,0.050844457720670054,143.0
2015-06-16,0.027691457263872968,0.027709195931849038,0.028037845370749298,0.028174752447697377,0.007290632449081391,0.01594045594430393,0.03150928185925096,0.034043610629874446,142.0
2015-06-17,0.028333148786921718,0.027932502346525348,0.028108290405407004,0.027906890376712304,0.009150233680991549,-0.009781783577291895,0.031414716206161854,0.03245006712572256,140.649994
2015-06-18,0.027839539923038066,0.027631525908369193,0.027776185052655045,0.02751006343759133,0.013934994650546857,-0.014491320931871936,0.031306345063838135,0.03270949903865083,138.649994
2015-06-19,0.027642096377484604,0.027699486450746665,0.02789695228228333,0.028194595333496806,0.016804316278842414,0.024997726751219803,0.03121613005539157,0.010315945715111088,142.100006
2015-06-22,0.028224554244536678,0.028806303217686687,0.028752378271223795,0.029047771673793556,0.017761346034610596,0.03115628234843989,0.031131668174706147,0.012008797216056986,146.399994
2015-06-23,0.029241390281128918,0.029612140633800983,0.02968831373381608,0.029821585863832715,0.016533711101196304,0.028258136391479848,0.03105311606634963,0.029545521987753016,150.300003
2015-06-24,0.02971525360579595,0.0293208736767472,0.029195186414609924,0.02894856344013989,0.011499533053582705,-0.03188102136028781,0.03095210108742046,0.011118863879172663,145.899994
2015-06-25,0.028639186874860223,0.028456782286688236,0.02876243969106736,0.02876999285637884,0.020291940891742487,-0.006521038223879995,0.030836225246259803,0.007091938860392505,145.0
2015-06-26,0.02862931410525191,0.028379109350538816,0.02858129186577548,0.02868070756449831,0.008299692926903432,-0.0032605191119399976,0.030723765324707327,0.004632620130788223,144.550003
2015-06-29,0.027671711724656347,0.028136386886327334,0.02760509864720673,0.02859142227261778,0.015801499316259415,-0.0032605191119399976,0.030607810567912154,0.0006161996381016824,144.100006
2015-06-30,0.028264042361316733,0.02830143932705897,0.028812758866887386,0.028601339218897223,0.009483593257346084,0.000362146913508057,0.030484757161898222,0.0001369587927269326,144.149994
2015-07-01,0.028560207679646926,0.02945679767417172,0.028993909711329816,0.029821585863832715,0.015336164597604212,0.04456095089453974,0.030383360856294016,0.0235281110991521,150.300003
